Term,pmi,freq_pos,freq_neg,VAD original,VAD extended,valence,arousal,dominance,frequency
wondrous,1.828,28,66,1,1,0.854,0.679,0.818,94
engrossed,1.827,15,36,1,1,0.541,0.471,0.304,51
drain,1.827,193,448,1,1,0.277,0.47,0.222,641
cocoon,1.824,49,115,1,1,0.47,0.28,0.29,164
absorb,1.821,57,134,1,1,0.469,0.558,0.67,191
formed,1.821,173,404,1,1,0.656,0.272,0.696,577
idyllic,1.818,11,27,1,1,0.571,0.394,0.593,38
execute,1.818,26,62,1,1,0.327,0.708,0.769,88
urinal,1.818,8,20,1,1,0.214,0.51,0.306,28
steamboat,1.818,8,20,1,1,0.708,0.5,0.633,28
harmonious,1.818,14,34,1,1,0.938,0.391,0.719,48
coy,1.818,8,20,1,1,0.347,0.33,0.213,28
ardent,1.818,8,20,1,1,0.694,0.873,0.722,28
aerial,1.818,8,20,1,1,0.615,0.461,0.463,28
wilderness,1.817,387,906,1,1,0.281,0.333,0.29,1293
refined,1.812,22,53,1,1,0.85,0.43,0.653,75
literary,1.811,93,220,1,1,0.719,0.324,0.667,313
luxury,1.809,204,482,1,1,0.932,0.673,0.75,686
unafraid,1.808,13,32,1,1,0.5,0.52,0.655,45
sufficiency,1.808,13,32,1,1,0.594,0.438,0.576,45
withstand,1.807,71,169,1,1,0.37,0.548,0.571,240
camping,1.806,120,285,1,1,0.653,0.529,0.48,405
submerged,1.806,21,51,1,1,0.337,0.528,0.357,72
commotion,1.806,10,25,1,1,0.49,0.7,0.646,35
refill,1.805,40,96,1,1,0.67,0.4,0.464,136
productivity,1.804,97,231,1,1,0.958,0.691,0.857,328
buddha,1.803,53,127,1,1,0.69,0.198,0.604,180
perimeter,1.801,7,18,1,1,0.47,0.443,0.555,25
undue,1.801,7,18,1,1,0.156,0.573,0.318,25
interrupts,1.801,15,37,1,1,0.204,0.545,0.389,52
fertility,1.801,23,56,1,1,0.885,0.529,0.726,79
paradoxical,1.798,20,49,1,1,0.406,0.547,0.433,69
ritual,1.797,77,185,1,1,0.375,0.52,0.508,262
manuscript,1.797,25,61,1,1,0.51,0.208,0.54,86
sonnet,1.797,12,30,1,1,0.718,0.294,0.404,42
murmur,1.797,12,30,1,1,0.458,0.52,0.2,42
sublime,1.796,56,135,1,1,0.784,0.333,0.585,191
biography,1.795,35,85,1,1,0.698,0.229,0.718,120
catalyst,1.794,40,97,1,1,0.604,0.509,0.585,137
presence,1.794,1809,4327,1,1,0.874,0.431,0.607,6136
contentment,1.793,149,358,1,1,0.875,0.61,0.782,507
insulated,1.79,9,23,1,1,0.208,0.265,0.304,32
smoothly,1.79,24,59,1,1,0.821,0.134,0.488,83
unmatched,1.79,49,119,1,1,0.776,0.536,0.771,168
rippling,1.79,9,23,1,1,0.5,0.48,0.327,32
soil,1.786,111,269,1,1,0.35,0.18,0.356,380
pretense,1.785,16,40,1,1,0.323,0.6,0.54,56
cherishing,1.785,16,40,1,1,0.836,0.38,0.625,56
glory,1.784,536,1296,1,1,0.948,0.735,0.817,1832
pilgrimage,1.782,30,74,1,1,0.708,0.522,0.625,104
defect,1.778,13,33,1,1,0.135,0.561,0.185,46
cadence,1.778,13,33,1,1,0.427,0.473,0.355,46
abhor,1.778,13,33,1,1,0.125,0.602,0.349,46
tribulation,1.778,13,33,1,1,0.448,0.612,0.484,46
delight,1.777,191,466,1,1,0.949,0.666,0.647,657
nectar,1.775,15,38,1,1,0.746,0.331,0.398,53
elusive,1.772,35,87,1,1,0.229,0.615,0.466,122
excursion,1.772,8,21,1,1,0.625,0.714,0.627,29
figurative,1.772,8,21,1,1,0.479,0.45,0.634,29
botanical,1.772,8,21,1,1,0.66,0.259,0.491,29
beaches,1.77,88,217,1,1,0.865,0.5,0.538,305
henceforth,1.768,10,26,1,1,0.527,0.404,0.466,36
devotion,1.765,90,223,1,1,0.802,0.561,0.673,313
herbal,1.765,12,31,1,1,0.592,0.255,0.39,43
samurai,1.764,55,137,1,1,0.562,0.736,0.838,192
crucial,1.764,126,312,1,1,0.541,0.657,0.777,438
homestead,1.763,14,36,1,1,0.865,0.221,0.536,50
doomsday,1.761,16,41,1,1,0.125,0.861,0.67,57
taunt,1.76,18,46,1,1,0.083,0.696,0.355,64
complete,1.758,1854,4597,1,1,0.75,0.414,0.809,6451
contrary,1.753,150,375,1,1,0.327,0.449,0.338,525
landmark,1.749,17,44,1,1,0.694,0.355,0.681,61
doings,1.749,23,59,1,1,0.604,0.491,0.705,82
indignation,1.749,9,24,1,1,0.173,0.778,0.431,33
bard,1.749,37,94,1,1,0.47,0.41,0.439,131
courteous,1.749,7,19,1,1,0.937,0.396,0.529,26
unbridled,1.749,11,29,1,1,0.396,0.759,0.448,40
aroma,1.749,21,54,1,1,0.823,0.235,0.442,75
trappings,1.749,9,24,1,1,0.458,0.462,0.37,33
interference,1.749,21,54,1,1,0.396,0.736,0.357,75
recoil,1.749,7,19,1,1,0.089,0.429,0.259,26
reclaim,1.744,36,92,1,1,0.469,0.724,0.648,128
punishment,1.743,233,588,1,1,0.083,0.825,0.536,821
plunge,1.743,28,72,1,1,0.307,0.69,0.55,100
conquest,1.739,18,47,1,1,0.71,0.702,0.833,65
prying,1.738,16,42,1,1,0.385,0.647,0.547,58
restraint,1.736,29,75,1,1,0.167,0.618,0.52,104
allegory,1.734,12,32,1,1,0.615,0.58,0.509,44
preserved,1.734,12,32,1,1,0.677,0.337,0.667,44
elation,1.731,10,27,1,1,0.74,0.853,0.623,37
intoxicating,1.73,30,78,1,1,0.224,0.76,0.464,108
spectacle,1.726,24,63,1,1,0.812,0.745,0.762,87
monte,1.725,15,40,1,1,0.589,0.33,0.391,55
crisp,1.724,45,117,1,1,0.776,0.692,0.508,162
acrylic,1.723,29,76,1,1,0.582,0.279,0.42,105
amuse,1.721,41,107,1,1,0.812,0.684,0.664,148
impenetrable,1.721,20,53,1,1,0.531,0.577,0.839,73
stimulus,1.721,13,35,1,1,0.771,0.779,0.75,48
desiring,1.72,32,84,1,1,0.814,0.821,0.632,116
recreational,1.718,18,48,1,1,0.896,0.686,0.479,66
brisk,1.717,11,30,1,1,0.719,0.745,0.742,41
decadent,1.717,11,30,1,1,0.29,0.559,0.324,41
weakened,1.716,28,74,1,1,0.373,0.304,0.092,102
transformation,1.714,72,188,1,1,0.796,0.618,0.77,260
planting,1.714,38,100,1,1,0.635,0.343,0.595,138
fixture,1.71,9,25,1,1,0.663,0.216,0.409,34
glorious,1.71,184,480,1,1,0.959,0.673,0.827,664
safeguard,1.71,9,25,1,1,0.786,0.624,0.7,34
nightingale,1.707,45,119,1,1,0.74,0.34,0.496,164
necessities,1.707,22,59,1,1,0.52,0.63,0.463,81
execution,1.704,25,67,1,1,0.16,0.811,0.713,92
headquarters,1.704,12,33,1,1,0.615,0.271,0.525,45
ox,1.704,12,33,1,1,0.417,0.396,0.412,45
completeness,1.704,12,33,1,1,0.823,0.433,0.769,45
discernment,1.703,20,54,1,1,0.408,0.471,0.694,74
seer,1.701,7,20,1,1,0.604,0.481,0.74,27
superstitious,1.701,7,20,1,1,0.281,0.545,0.514,27
stitching,1.701,7,20,1,1,0.51,0.382,0.345,27
coolness,1.701,15,41,1,1,0.49,0.307,0.548,56
rehearse,1.701,7,20,1,1,0.588,0.622,0.5,27
forgetfulness,1.696,10,28,1,1,0.271,0.385,0.302,38
erode,1.696,10,28,1,1,0.208,0.643,0.58,38
presumption,1.696,10,28,1,1,0.375,0.596,0.518,38
confines,1.696,32,86,1,1,0.396,0.386,0.542,118
igloo,1.696,10,28,1,1,0.569,0.302,0.345,38
prose,1.695,38,102,1,1,0.542,0.274,0.436,140
wintry,1.694,13,36,1,1,0.448,0.434,0.445,49
wisdom,1.692,468,1241,1,1,0.93,0.302,0.871,1709
external,1.692,110,293,1,1,0.479,0.341,0.509,403
solitaire,1.691,85,227,1,1,0.365,0.227,0.279,312
peaceful,1.685,1776,4737,1,1,0.867,0.108,0.569,6513
seashore,1.685,8,23,1,1,0.796,0.31,0.375,31
disembodied,1.685,8,23,1,1,0.167,0.62,0.412,31
freshness,1.685,8,23,1,1,0.917,0.333,0.585,31
situated,1.685,17,47,1,1,0.542,0.231,0.543,64
permanence,1.685,8,23,1,1,0.771,0.37,0.708,31
disarray,1.685,8,23,1,1,0.198,0.657,0.223,31
yoga,1.68,195,524,1,1,0.75,0.115,0.422,719
divine,1.68,274,736,1,1,0.918,0.571,0.885,1010
complacency,1.678,18,50,1,1,0.604,0.503,0.519,68
yogi,1.678,18,50,1,1,0.653,0.347,0.349,68
unparalleled,1.678,18,50,1,1,0.708,0.306,0.538,68
prefer,1.678,2078,5580,1,1,0.76,0.385,0.536,7658
acre,1.677,15,42,1,1,0.583,0.387,0.423,57
indefinite,1.677,15,42,1,1,0.448,0.292,0.296,57
necessary,1.677,768,2066,1,1,0.75,0.433,0.679,2834
sanity,1.676,270,728,1,1,0.667,0.333,0.655,998
recreation,1.675,25,69,1,1,0.909,0.632,0.66,94
evade,1.674,22,61,1,1,0.304,0.49,0.342,83
trail,1.674,200,541,1,1,0.6,0.322,0.455,741
unadulterated,1.673,9,26,1,1,0.57,0.42,0.528,35
covet,1.673,9,26,1,1,0.302,0.779,0.524,35
malt,1.673,9,26,1,1,0.75,0.373,0.324,35
menacing,1.673,9,26,1,1,0.042,0.88,0.643,35
stronghold,1.673,9,26,1,1,0.708,0.636,0.954,35
opium,1.673,9,26,1,1,0.276,0.49,0.333,35
herbs,1.67,16,45,1,1,0.62,0.299,0.308,61
expanse,1.67,40,110,1,1,0.594,0.529,0.689,150
overload,1.669,37,102,1,1,0.381,0.69,0.652,139
practise,1.667,20,56,1,1,0.713,0.49,0.616,76
inclination,1.667,13,37,1,1,0.378,0.49,0.538,50
literature,1.665,196,535,1,1,0.708,0.25,0.598,731
unravel,1.664,35,97,1,1,0.378,0.598,0.455,132
attainable,1.662,10,29,1,1,0.76,0.5,0.759,39
creaking,1.662,10,29,1,1,0.302,0.743,0.415,39
indulgence,1.662,21,59,1,1,0.479,0.49,0.517,80
forest,1.661,583,1594,1,1,0.729,0.27,0.435,2177
pastime,1.66,29,81,1,1,0.677,0.353,0.443,110
mosque,1.66,29,81,1,1,0.542,0.352,0.528,110
subdued,1.66,14,40,1,1,0.236,0.463,0.223,54
permitted,1.659,18,51,1,1,0.865,0.41,0.613,69
retire,1.656,113,312,1,1,0.398,0.392,0.186,425
crowds,1.655,315,867,1,1,0.469,0.723,0.806,1182
moat,1.654,7,21,1,1,0.398,0.38,0.314,28
dojo,1.654,7,21,1,1,0.5,0.435,0.455,28
unwritten,1.654,11,32,1,1,0.367,0.384,0.272,43
deprive,1.654,23,65,1,1,0.271,0.591,0.34,88
futility,1.654,39,109,1,1,0.125,0.32,0.176,148
sequestered,1.654,7,21,1,1,0.16,0.863,0.427,28
celibacy,1.654,75,208,1,1,0.302,0.276,0.509,283
wreath,1.654,7,21,1,1,0.745,0.44,0.66,28
ecstasy,1.652,44,123,1,1,0.796,0.922,0.655,167
hushed,1.649,16,46,1,1,0.292,0.194,0.272,62
oncoming,1.647,12,35,1,1,0.594,0.625,0.773,47
boldness,1.644,8,24,1,1,0.806,0.684,0.814,32
archery,1.644,8,24,1,1,0.594,0.604,0.589,32
skepticism,1.644,8,24,1,1,0.229,0.48,0.582,32
transcendental,1.644,8,24,1,1,0.635,0.652,0.842,32
fencing,1.644,8,24,1,1,0.542,0.654,0.539,32
introspective,1.644,62,174,1,1,0.552,0.36,0.471,236
incorporate,1.644,17,49,1,1,0.745,0.612,0.571,66
noisy,1.637,163,458,1,1,0.271,0.812,0.561,621
discretion,1.636,9,27,1,1,0.552,0.32,0.685,36
assembled,1.636,9,27,1,1,0.663,0.45,0.644,36
waterfront,1.636,9,27,1,1,0.716,0.274,0.556,36
dissolve,1.634,30,86,1,1,0.271,0.49,0.41,116
majestic,1.633,51,145,1,1,0.948,0.731,0.906,196
humility,1.632,73,207,1,1,0.74,0.118,0.444,280
likeness,1.632,15,44,1,1,0.688,0.41,0.561,59
creek,1.631,53,151,1,1,0.552,0.392,0.33,204
exquisite,1.631,53,151,1,1,0.892,0.644,0.604,204
theological,1.63,10,30,1,1,0.48,0.363,0.683,40
humidity,1.63,10,30,1,1,0.464,0.373,0.367,40
required,1.626,203,576,1,1,0.583,0.509,0.7,779
drunkenness,1.624,11,33,1,1,0.214,0.774,0.336,44
accustomed,1.623,134,382,1,1,0.542,0.365,0.441,516
mountaintop,1.621,18,53,1,1,0.653,0.541,0.713,71
stimulation,1.621,69,198,1,1,0.708,0.821,0.702,267
vie,1.62,57,164,1,1,0.484,0.491,0.5,221
sensibility,1.62,12,36,1,1,0.583,0.423,0.448,48
crave,1.619,846,2411,1,1,0.625,0.51,0.731,3257
conundrum,1.618,26,76,1,1,0.354,0.524,0.408,102
gown,1.618,26,76,1,1,0.625,0.283,0.421,102
confined,1.617,88,253,1,1,0.286,0.472,0.444,341
eleventh,1.616,6,19,1,1,0.594,0.329,0.357,25
comparatively,1.616,6,19,1,1,0.604,0.391,0.538,25
compartment,1.616,6,19,1,1,0.5,0.389,0.607,25
upkeep,1.616,6,19,1,1,0.59,0.442,0.685,25
whimsy,1.616,6,19,1,1,0.729,0.639,0.455,25
teapot,1.616,6,19,1,1,0.479,0.11,0.309,25
juxtaposition,1.614,21,62,1,1,0.427,0.5,0.46,83
abode,1.613,29,85,1,1,0.62,0.302,0.5,114
trusty,1.613,14,42,1,1,0.863,0.398,0.696,56
overcast,1.613,14,42,1,1,0.417,0.25,0.475,56
contemporary,1.613,59,171,1,1,0.72,0.365,0.569,230
ample,1.612,22,65,1,1,0.744,0.349,0.719,87
yearn,1.611,122,352,1,1,0.592,0.491,0.491,474
node,1.61,23,68,1,1,0.396,0.343,0.361,91
arid,1.61,7,22,1,1,0.323,0.333,0.379,29
prevailing,1.61,7,22,1,1,0.798,0.708,0.864,29
afresh,1.61,7,22,1,1,0.643,0.521,0.48,29
irreversible,1.61,7,22,1,1,0.17,0.541,0.667,29
scholarly,1.61,7,22,1,1,0.75,0.466,0.709,29
unbound,1.61,7,22,1,1,0.354,0.402,0.283,29
preference,1.609,104,301,1,1,0.792,0.5,0.72,405
vow,1.608,41,120,1,1,0.56,0.51,0.664,161
brewing,1.606,25,74,1,1,0.74,0.593,0.609,99
amid,1.606,60,175,1,1,0.51,0.34,0.256,235
assertion,1.605,17,51,1,1,0.74,0.442,0.75,68
glade,1.605,8,25,1,1,0.6,0.385,0.434,33
fondness,1.603,18,54,1,1,0.885,0.391,0.503,72
bacon,1.601,118,344,1,1,0.698,0.406,0.295,462
whirl,1.601,9,28,1,1,0.461,0.788,0.661,37
foliage,1.601,9,28,1,1,0.62,0.373,0.237,37
unfamiliar,1.6,102,298,1,1,0.219,0.558,0.273,400
input,1.599,62,182,1,1,0.643,0.337,0.527,244
cultivated,1.599,20,60,1,1,0.837,0.343,0.564,80
tumultuous,1.598,10,31,1,1,0.208,0.622,0.59,41
embrace,1.597,1360,3962,1,1,0.949,0.49,0.452,5322
prolonged,1.597,68,200,1,1,0.406,0.453,0.56,268
voluntary,1.596,58,171,1,1,0.771,0.46,0.643,229
cowardice,1.595,23,69,1,1,0.133,0.621,0.167,92
idleness,1.594,24,72,1,1,0.308,0.33,0.228,96
sullen,1.593,25,75,1,1,0.25,0.407,0.263,100
crest,1.593,12,37,1,1,0.458,0.333,0.333,49
therapeutic,1.593,143,420,1,1,0.625,0.275,0.68,563
intoxication,1.591,13,40,1,1,0.323,0.71,0.4,53
bronze,1.59,14,43,1,1,0.622,0.333,0.526,57
pivotal,1.59,14,43,1,1,0.582,0.471,0.536,57
invasion,1.59,44,131,1,1,0.271,0.843,0.808,175
philosopher,1.589,46,137,1,1,0.684,0.316,0.72,183
ambient,1.588,32,96,1,1,0.625,0.36,0.582,128
balm,1.588,32,96,1,1,0.625,0.275,0.414,128
tarot,1.587,50,149,1,1,0.479,0.422,0.43,199
growth,1.583,676,1999,1,1,0.917,0.588,0.776,2675
rugged,1.581,23,70,1,1,0.561,0.569,0.793,93
ridge,1.581,24,73,1,1,0.484,0.402,0.349,97
deliverance,1.581,24,73,1,1,0.75,0.52,0.658,97
lengthy,1.58,26,79,1,1,0.57,0.342,0.528,105
remembrance,1.58,53,159,1,1,0.812,0.25,0.519,212
spectacular,1.578,60,180,1,1,0.947,0.74,0.887,240
exterior,1.577,33,100,1,1,0.542,0.4,0.627,133
avoidance,1.576,36,109,1,1,0.47,0.481,0.466,145
amidst,1.575,164,490,1,1,0.48,0.33,0.316,654
nest,1.575,133,398,1,1,0.687,0.221,0.333,531
possession,1.575,44,133,1,1,0.677,0.676,0.848,177
sleepless,1.569,531,1592,1,1,0.213,0.41,0.207,2123
fuzz,1.567,7,23,1,1,0.521,0.482,0.363,30
underpants,1.567,6,20,1,1,0.448,0.473,0.276,26
thud,1.567,6,20,1,1,0.255,0.686,0.62,26
breadth,1.567,10,32,1,1,0.667,0.49,0.644,42
sailboat,1.567,9,29,1,1,0.719,0.392,0.381,38
mosaic,1.567,10,32,1,1,0.635,0.25,0.302,42
strengthening,1.567,20,62,1,1,0.913,0.627,0.945,82
adversity,1.567,40,122,1,1,0.276,0.76,0.538,162
gleaming,1.567,13,41,1,1,0.827,0.635,0.627,54
languish,1.567,11,35,1,1,0.235,0.408,0.382,46
bonne,1.567,9,29,1,1,0.448,0.395,0.362,38
perennial,1.567,10,32,1,1,0.527,0.358,0.5,42
cello,1.567,13,41,1,1,0.635,0.324,0.528,54
fornication,1.567,7,23,1,1,0.365,0.951,0.457,30
expansive,1.567,18,56,1,1,0.708,0.65,0.778,74
apprehension,1.567,10,32,1,1,0.385,0.72,0.454,42
synergy,1.567,8,26,1,1,0.667,0.51,0.72,34
certainty,1.567,51,155,1,1,0.781,0.4,0.769,206
emergence,1.567,7,23,1,1,0.276,0.857,0.676,30
precision,1.567,13,41,1,1,0.677,0.431,0.875,54
glare,1.567,27,83,1,1,0.698,0.735,0.733,110
absorbing,1.567,19,59,1,1,0.49,0.49,0.578,78
rendering,1.567,16,50,1,1,0.531,0.434,0.667,66
earthy,1.567,6,20,1,1,0.375,0.413,0.404,26
repentance,1.567,19,59,1,1,0.417,0.604,0.324,78
beast,1.566,400,1203,1,1,0.214,0.78,0.732,1603
observe,1.564,105,318,1,1,0.771,0.39,0.36,423
recluse,1.562,68,207,1,1,0.24,0.49,0.446,275
cottage,1.562,64,195,1,1,0.6,0.279,0.361,259
obtain,1.559,41,126,1,1,0.76,0.438,0.731,167
outward,1.558,36,111,1,1,0.449,0.439,0.365,147
boundary,1.553,22,69,1,1,0.561,0.427,0.518,91
solitary,1.552,559,1705,1,1,0.224,0.202,0.268,2264
perseverance,1.551,40,124,1,1,0.888,0.63,0.796,164
urgency,1.551,19,60,1,1,0.429,0.908,0.543,79
nook,1.55,18,57,1,1,0.48,0.321,0.296,75
sands,1.55,37,115,1,1,0.646,0.304,0.377,152
seek,1.549,1410,4310,1,1,0.622,0.429,0.482,5720
utilize,1.549,17,54,1,1,0.694,0.445,0.545,71
essence,1.546,122,376,1,1,0.663,0.369,0.575,498
grail,1.545,14,45,1,1,0.573,0.384,0.566,59
resonance,1.545,14,45,1,1,0.541,0.426,0.629,59
recover,1.545,179,551,1,1,0.918,0.51,0.647,730
waning,1.544,13,42,1,1,0.375,0.333,0.3,55
haste,1.544,13,42,1,1,0.378,0.745,0.5,55
nonfiction,1.544,13,42,1,1,0.426,0.315,0.431,55
autonomy,1.541,37,116,1,1,0.781,0.349,0.891,153
sustenance,1.54,11,36,1,1,0.82,0.519,0.679,47
discern,1.54,23,73,1,1,0.459,0.566,0.518,96
territorial,1.54,11,36,1,1,0.405,0.6,0.766,47
dominion,1.537,10,33,1,1,0.542,0.704,0.89,43
granite,1.537,10,33,1,1,0.572,0.343,0.483,43
manor,1.537,53,166,1,1,0.646,0.358,0.738,219
tangle,1.534,9,30,1,1,0.354,0.545,0.254,39
scribble,1.534,9,30,1,1,0.429,0.453,0.358,39
uninhabited,1.534,9,30,1,1,0.301,0.23,0.221,39
highest,1.534,267,830,1,1,0.771,0.64,0.71,1097
landscape,1.532,147,459,1,1,0.719,0.176,0.423,606
hallowed,1.531,8,27,1,1,0.74,0.5,0.728,35
itinerary,1.531,8,27,1,1,0.551,0.55,0.454,35
hiker,1.531,8,27,1,1,0.694,0.802,0.644,35
altered,1.531,26,83,1,1,0.255,0.765,0.5,109
hibernate,1.529,16,52,1,1,0.5,0.317,0.431,68
reserve,1.529,50,158,1,1,0.585,0.289,0.589,208
importance,1.527,291,911,1,1,0.75,0.58,0.864,1202
birthing,1.526,7,24,1,1,0.796,0.877,0.519,31
sovereignty,1.526,15,49,1,1,0.719,0.529,0.886,64
revolt,1.526,7,24,1,1,0.343,0.878,0.658,31
fellowship,1.526,119,374,1,1,0.9,0.429,0.778,493
crackle,1.526,7,24,1,1,0.327,0.643,0.481,31
continental,1.526,7,24,1,1,0.486,0.35,0.755,31
indestructible,1.526,7,24,1,1,0.772,0.731,0.853,31
grouping,1.526,7,24,1,1,0.745,0.58,0.698,31
momentary,1.526,54,171,1,1,0.562,0.271,0.33,225
feast,1.525,76,240,1,1,0.979,0.724,0.68,316
pact,1.524,29,93,1,1,0.442,0.444,0.593,122
healing,1.522,862,2707,1,1,0.75,0.452,0.585,3569
mystical,1.522,28,90,1,1,0.594,0.443,0.689,118
stoic,1.522,35,112,1,1,0.427,0.473,0.602,147
regain,1.521,63,200,1,1,0.729,0.52,0.759,263
receptive,1.521,13,43,1,1,0.729,0.519,0.639,56
deafness,1.521,6,21,1,1,0.125,0.413,0.219,27
disruption,1.521,13,43,1,1,0.235,0.735,0.436,56
dispute,1.521,20,65,1,1,0.219,0.75,0.585,85
hooded,1.521,6,21,1,1,0.306,0.745,0.439,27
sauna,1.521,20,65,1,1,0.781,0.35,0.455,85
clamor,1.521,6,21,1,1,0.438,0.643,0.36,27
innocently,1.521,20,65,1,1,0.776,0.25,0.302,85
glaze,1.521,6,21,1,1,0.65,0.34,0.356,27
primitive,1.521,13,43,1,1,0.323,0.388,0.361,56
preferable,1.518,52,166,1,1,0.806,0.433,0.687,218
systematically,1.517,12,40,1,1,0.69,0.39,0.651,52
strife,1.517,38,122,1,1,0.344,0.898,0.63,160
antithesis,1.517,12,40,1,1,0.396,0.412,0.536,52
merge,1.515,24,78,1,1,0.76,0.48,0.733,102
guru,1.513,41,132,1,1,0.573,0.36,0.653,173
ingredient,1.513,23,75,1,1,0.792,0.373,0.451,98
attire,1.513,17,56,1,1,0.742,0.388,0.483,73
omnipotent,1.513,11,37,1,1,0.719,0.679,0.919,48
abundance,1.509,94,301,1,1,0.812,0.69,0.852,395
invade,1.509,49,158,1,1,0.408,0.892,0.714,207
value,1.508,997,3174,1,1,0.875,0.582,0.802,4171
watchtower,1.508,10,34,1,1,0.5,0.415,0.647,44
blasphemy,1.508,10,34,1,1,0.146,0.794,0.406,44
transcend,1.508,21,69,1,1,0.604,0.771,0.726,90
withdrawal,1.507,69,222,1,1,0.275,0.541,0.226,291
fishing,1.505,145,465,1,1,0.677,0.283,0.405,610
downtime,1.505,25,82,1,1,0.24,0.226,0.324,107
delicacy,1.503,9,31,1,1,0.812,0.279,0.336,40
fireplace,1.503,39,127,1,1,0.667,0.38,0.417,166
salted,1.503,9,31,1,1,0.333,0.4,0.304,40
armor,1.503,59,191,1,1,0.469,0.625,0.784,250
ascending,1.503,9,31,1,1,0.826,0.644,0.777,40
pleasurable,1.503,14,47,1,1,0.948,0.529,0.669,61
vocation,1.503,19,63,1,1,0.833,0.426,0.686,82
legion,1.501,33,108,1,1,0.469,0.57,0.852,141
incest,1.499,32,105,1,1,0.073,0.853,0.491,137
discover,1.498,424,1365,1,1,0.771,0.793,0.673,1789
indoor,1.498,41,134,1,1,0.615,0.245,0.347,175
intrinsic,1.498,13,44,1,1,0.406,0.471,0.526,57
pious,1.498,13,44,1,1,0.698,0.306,0.426,57
density,1.498,13,44,1,1,0.602,0.471,0.561,57
disturbance,1.497,22,73,1,1,0.146,0.907,0.404,95
unleash,1.497,22,73,1,1,0.479,0.775,0.559,95
beneficial,1.497,100,324,1,1,0.82,0.579,0.703,424
capacity,1.497,155,501,1,1,0.719,0.411,0.806,656
overdo,1.496,8,28,1,1,0.156,0.864,0.602,36
adieu,1.496,8,28,1,1,0.25,0.471,0.342,36
nightlife,1.496,8,28,1,1,0.542,0.783,0.51,36
exalted,1.496,8,28,1,1,0.676,0.845,0.696,36
racket,1.496,8,28,1,1,0.52,0.356,0.352,36
assimilate,1.496,8,28,1,1,0.559,0.391,0.683,36
evoke,1.495,30,99,1,1,0.438,0.341,0.5,129
etiquette,1.493,12,41,1,1,0.604,0.35,0.421,53
candles,1.492,102,332,1,1,0.615,0.206,0.268,434
reflecting,1.492,157,510,1,1,0.59,0.408,0.471,667
paramount,1.492,16,54,1,1,0.771,0.615,0.902,70
cove,1.492,16,54,1,1,0.5,0.304,0.37,70
traverse,1.487,11,38,1,1,0.571,0.59,0.629,49
threshold,1.487,23,77,1,1,0.531,0.519,0.575,100
solicit,1.487,7,25,1,1,0.62,0.49,0.604,32
photography,1.487,123,402,1,1,0.63,0.431,0.36,525
syllable,1.487,7,25,1,1,0.448,0.25,0.417,32
canto,1.487,11,38,1,1,0.776,0.461,0.554,49
cosmopolitan,1.487,7,25,1,1,0.823,0.51,0.76,32
dogma,1.487,15,51,1,1,0.53,0.46,0.719,66
boundless,1.487,19,64,1,1,0.684,0.642,0.652,83
steadfast,1.487,15,51,1,1,0.771,0.433,0.8,66
flimsy,1.487,7,25,1,1,0.302,0.396,0.189,32
arsenic,1.487,7,25,1,1,0.281,0.472,0.447,32
denounce,1.487,11,38,1,1,0.083,0.78,0.426,49
appropriation,1.487,11,38,1,1,0.51,0.632,0.717,49
inland,1.487,7,25,1,1,0.51,0.417,0.423,32
conqueror,1.487,7,25,1,1,0.604,0.809,0.93,32
alimony,1.487,7,25,1,1,0.612,0.477,0.464,32
relaxing,1.486,276,900,1,1,0.854,0.157,0.475,1176
remainder,1.485,34,113,1,1,0.398,0.357,0.324,147
abide,1.485,30,100,1,1,0.635,0.354,0.705,130
kinship,1.484,26,87,1,1,0.771,0.3,0.652,113
solemn,1.483,56,185,1,1,0.708,0.37,0.709,241
turbulent,1.482,14,48,1,1,0.302,0.792,0.612,62
sunrise,1.481,155,509,1,1,0.823,0.347,0.64,664
rebirth,1.481,36,120,1,1,0.781,0.712,0.78,156
hurried,1.48,10,35,1,1,0.314,0.806,0.393,45
highlands,1.479,28,94,1,1,0.735,0.431,0.596,122
relative,1.479,162,533,1,1,0.5,0.378,0.386,695
philosophical,1.479,46,153,1,1,0.719,0.275,0.713,199
graffiti,1.479,17,58,1,1,0.582,0.633,0.353,75
enlightening,1.478,24,81,1,1,0.825,0.729,0.727,105
spa,1.477,45,150,1,1,0.622,0.151,0.386,195
splendor,1.476,20,68,1,1,0.927,0.612,0.85,88
radically,1.476,13,45,1,1,0.552,0.731,0.715,58
grasshopper,1.476,6,22,1,1,0.5,0.462,0.287,28
penitentiary,1.476,6,22,1,1,0.229,0.726,0.491,28
communicative,1.476,6,22,1,1,0.847,0.56,0.637,28
accelerated,1.476,6,22,1,1,0.61,0.812,0.682,28
recede,1.476,6,22,1,1,0.231,0.449,0.245,28
mortal,1.475,102,338,1,1,0.196,0.786,0.51,440
reliance,1.474,23,78,1,1,0.844,0.431,0.853,101
gardens,1.474,64,213,1,1,0.775,0.202,0.296,277
brewery,1.474,16,55,1,1,0.71,0.622,0.51,71
monarch,1.472,9,32,1,1,0.583,0.559,0.87,41
neighboring,1.472,9,32,1,1,0.656,0.306,0.481,41
feign,1.472,9,32,1,1,0.34,0.394,0.356,41
habitually,1.472,9,32,1,1,0.6,0.324,0.583,41
