Term,pmi,freq_pos,freq_neg,VAD original,VAD extended,valence,arousal,dominance,frequency
melancholy,2.174,179,364,1,1,0.188,0.26,0.237,543
buddhist,2.172,29,60,1,1,0.57,0.182,0.481,89
satin,2.17,27,56,1,1,0.519,0.396,0.481,83
enjoying,2.167,2769,5659,1,1,0.908,0.759,0.759,8428
interlude,2.165,20,42,1,1,0.47,0.417,0.377,62
innocently,2.165,20,42,1,1,0.776,0.25,0.302,62
incense,2.163,19,40,1,1,0.698,0.275,0.328,59
courtyard,2.163,19,40,1,1,0.503,0.365,0.355,59
nook,2.162,18,38,1,1,0.48,0.321,0.296,56
majestic,2.16,51,106,1,1,0.948,0.731,0.906,157
nectar,2.157,15,32,1,1,0.746,0.331,0.398,47
reminiscent,2.157,15,32,1,1,0.5,0.481,0.611,47
evoke,2.156,30,63,1,1,0.438,0.341,0.5,93
muddle,2.155,14,30,1,1,0.184,0.71,0.336,44
bestow,2.155,14,30,1,1,0.656,0.56,0.642,44
mystical,2.154,28,59,1,1,0.594,0.443,0.689,87
meditating,2.153,98,204,1,1,0.718,0.185,0.399,302
fragment,2.15,12,26,1,1,0.211,0.316,0.429,38
dwelling,2.149,86,180,1,1,0.765,0.33,0.481,266
secrecy,2.146,34,72,1,1,0.294,0.549,0.475,106
chasm,2.144,21,45,1,1,0.265,0.579,0.5,66
desiring,2.144,32,68,1,1,0.814,0.821,0.632,100
moderation,2.144,32,68,1,1,0.531,0.24,0.453,100
bonne,2.139,9,20,1,1,0.448,0.395,0.362,29
bastion,2.139,19,41,1,1,0.531,0.5,0.596,60
rapture,2.138,38,81,1,1,0.439,0.883,0.567,119
nature,2.135,2056,4335,1,1,0.857,0.184,0.643,6391
disengage,2.134,17,37,1,1,0.406,0.529,0.304,54
nightlife,2.134,8,18,1,1,0.542,0.783,0.51,26
archery,2.134,8,18,1,1,0.594,0.604,0.589,26
intuitively,2.134,8,18,1,1,0.67,0.561,0.648,26
stormy,2.134,134,284,1,1,0.146,0.87,0.562,418
naught,2.134,17,37,1,1,0.344,0.176,0.161,54
botanical,2.134,8,18,1,1,0.66,0.259,0.491,26
veiled,2.131,16,35,1,1,0.37,0.317,0.324,51
absence,2.129,522,1109,1,1,0.153,0.235,0.266,1631
abyss,2.128,227,483,1,1,0.353,0.725,0.296,710
ingredient,2.127,23,50,1,1,0.792,0.373,0.451,73
immersion,2.125,22,48,1,1,0.51,0.556,0.564,70
beast,2.124,400,854,1,1,0.214,0.78,0.732,1254
emblem,2.124,29,63,1,1,0.64,0.33,0.754,92
trail,2.123,200,428,1,1,0.6,0.322,0.455,628
endurance,2.117,40,87,1,1,0.592,0.745,0.76,127
cultivate,2.117,107,231,1,1,0.708,0.41,0.598,338
ambient,2.115,32,70,1,1,0.625,0.36,0.582,102
nude,2.115,157,339,1,1,0.49,0.915,0.2,496
focal,2.114,12,27,1,1,0.367,0.365,0.482,39
brittle,2.114,12,27,1,1,0.276,0.49,0.272,39
embers,2.114,12,27,1,1,0.49,0.481,0.508,39
preserved,2.114,12,27,1,1,0.677,0.337,0.667,39
renewal,2.114,38,83,1,1,0.77,0.71,0.672,121
penchant,2.114,12,27,1,1,0.688,0.48,0.609,39
ox,2.114,12,27,1,1,0.417,0.396,0.412,39
brooding,2.113,31,68,1,1,0.327,0.367,0.333,99
mountaintop,2.112,18,40,1,1,0.653,0.541,0.713,58
treasures,2.11,42,92,1,1,0.867,0.771,0.842,134
preserving,2.108,17,38,1,1,0.765,0.462,0.63,55
manor,2.108,53,116,1,1,0.646,0.358,0.738,169
contemporary,2.108,59,129,1,1,0.72,0.365,0.569,188
brewery,2.103,16,36,1,1,0.71,0.622,0.51,52
bosom,2.101,10,23,1,1,0.612,0.588,0.404,33
nomadic,2.101,10,23,1,1,0.427,0.519,0.422,33
quench,2.101,10,23,1,1,0.385,0.344,0.333,33
wistful,2.101,10,23,1,1,0.323,0.451,0.312,33
transcend,2.101,21,47,1,1,0.604,0.771,0.726,68
purify,2.097,20,45,1,1,0.823,0.304,0.746,65
maiden,2.096,25,56,1,1,0.755,0.396,0.461,81
nest,2.095,133,293,1,1,0.687,0.221,0.333,426
allure,2.093,14,32,1,1,0.804,0.585,0.686,46
listless,2.093,9,21,1,1,0.219,0.35,0.231,30
trappings,2.093,9,21,1,1,0.458,0.462,0.37,30
disconnection,2.089,23,52,1,1,0.167,0.283,0.277,75
stimulation,2.086,69,154,1,1,0.708,0.821,0.702,223
cadence,2.086,13,30,1,1,0.427,0.473,0.355,43
flee,2.086,92,205,1,1,0.292,0.796,0.232,297
replenish,2.085,22,50,1,1,0.615,0.336,0.689,72
underworld,2.085,22,50,1,1,0.177,0.676,0.613,72
atmospheric,2.085,22,50,1,1,0.531,0.42,0.594,72
crypt,2.083,8,19,1,1,0.156,0.431,0.386,27
glory,2.081,536,1194,1,1,0.948,0.735,0.817,1730
metaphysical,2.079,12,28,1,1,0.63,0.573,0.686,40
waterfall,2.078,29,66,1,1,0.652,0.46,0.528,95
gravel,2.077,16,37,1,1,0.39,0.37,0.332,53
alignment,2.077,33,75,1,1,0.643,0.412,0.683,108
fishing,2.075,145,326,1,1,0.677,0.283,0.405,471
spinach,2.07,23,53,1,1,0.583,0.2,0.368,76
ethereal,2.07,27,62,1,1,0.52,0.419,0.518,89
hologram,2.07,11,26,1,1,0.615,0.461,0.575,37
vocation,2.07,19,44,1,1,0.833,0.426,0.686,63
creative,2.068,848,1914,1,1,0.917,0.518,0.788,2762
buddha,2.066,53,121,1,1,0.69,0.198,0.604,174
gardens,2.065,64,146,1,1,0.775,0.202,0.296,210
recreational,2.064,18,42,1,1,0.896,0.686,0.479,60
considerable,2.064,33,76,1,1,0.653,0.314,0.683,109
vineyard,2.063,14,33,1,1,0.806,0.382,0.595,47
nakedness,2.06,10,24,1,1,0.48,0.76,0.35,34
scarcely,2.06,10,24,1,1,0.082,0.412,0.16,34
eternal,2.06,439,999,1,1,0.854,0.409,0.843,1438
tempest,2.06,10,24,1,1,0.245,0.843,0.653,34
cave,2.06,481,1095,1,1,0.459,0.333,0.38,1576
plunge,2.059,28,65,1,1,0.307,0.69,0.55,93
sapiens,2.058,17,40,1,1,0.48,0.453,0.584,57
banish,2.055,27,63,1,1,0.163,0.677,0.543,90
prologue,2.055,13,31,1,1,0.571,0.392,0.546,44
cello,2.055,13,31,1,1,0.635,0.324,0.528,44
productivity,2.055,97,223,1,1,0.958,0.691,0.857,320
zen,2.051,81,187,1,1,0.492,0.21,0.432,268
autumn,2.051,135,311,1,1,0.765,0.204,0.45,446
rebirth,2.049,36,84,1,1,0.781,0.712,0.78,120
unadulterated,2.048,9,22,1,1,0.57,0.42,0.528,31
commence,2.048,19,45,1,1,0.76,0.585,0.741,64
nobility,2.048,9,22,1,1,0.844,0.347,0.736,31
palace,2.048,112,259,1,1,0.878,0.51,0.804,371
grove,2.046,22,52,1,1,0.604,0.245,0.417,74
deprivation,2.046,58,135,1,1,0.194,0.61,0.413,193
noun,2.045,38,89,1,1,0.531,0.23,0.477,127
bloom,2.045,171,396,1,1,0.816,0.453,0.587,567
moss,2.044,28,66,1,1,0.235,0.27,0.245,94
indigo,2.041,18,43,1,1,0.514,0.365,0.473,61
taunt,2.041,18,43,1,1,0.083,0.696,0.355,61
rejuvenated,2.034,11,27,1,1,0.809,0.673,0.7,38
accompaniment,2.034,11,27,1,1,0.74,0.479,0.695,38
freshness,2.034,8,20,1,1,0.917,0.333,0.585,28
permanence,2.034,8,20,1,1,0.771,0.37,0.708,28
temple,2.034,134,314,1,1,0.612,0.269,0.66,448
pine,2.029,60,142,1,1,0.583,0.225,0.312,202
crisp,2.028,45,107,1,1,0.776,0.692,0.508,152
conducive,2.027,19,46,1,1,0.775,0.479,0.679,65
nothingness,2.027,96,227,1,1,0.204,0.08,0.161,323
firing,2.026,87,206,1,1,0.188,0.931,0.803,293
chirping,2.025,30,72,1,1,0.5,0.463,0.36,102
fullness,2.024,44,105,1,1,0.868,0.402,0.811,149
wrinkled,2.024,13,32,1,1,0.271,0.402,0.2,45
oblivion,2.024,83,197,1,1,0.153,0.33,0.282,280
practiced,2.024,55,131,1,1,0.612,0.605,0.58,186
celestial,2.023,24,58,1,1,0.817,0.36,0.731,82
torment,2.022,96,228,1,1,0.057,0.75,0.387,324
photography,2.021,123,292,1,1,0.63,0.431,0.36,415
stagnation,2.021,10,25,1,1,0.276,0.324,0.396,35
typewriter,2.021,10,25,1,1,0.542,0.373,0.418,35
composition,2.021,21,51,1,1,0.765,0.408,0.652,72
igloo,2.021,10,25,1,1,0.569,0.302,0.345,35
exhibition,2.019,48,115,1,1,0.698,0.59,0.531,163
beauty,2.017,1412,3352,1,1,0.842,0.6,0.644,4764
revels,2.016,7,18,1,1,0.827,0.683,0.647,25
dojo,2.016,7,18,1,1,0.5,0.435,0.455,25
feigned,2.016,7,18,1,1,0.173,0.602,0.333,25
wreath,2.016,7,18,1,1,0.745,0.44,0.66,25
condensed,2.016,7,18,1,1,0.598,0.415,0.623,25
refuge,2.016,193,460,1,1,0.64,0.238,0.481,653
trees,2.015,466,1109,1,1,0.653,0.137,0.537,1575
mortal,2.015,102,244,1,1,0.196,0.786,0.51,346
recharge,2.014,888,2114,1,1,0.584,0.702,0.664,3002
reside,2.014,41,99,1,1,0.451,0.44,0.455,140
captivity,2.014,20,49,1,1,0.225,0.493,0.387,69
antithesis,2.012,12,30,1,1,0.396,0.412,0.536,42
towering,2.012,12,30,1,1,0.5,0.69,0.806,42
dissolve,2.011,30,73,1,1,0.271,0.49,0.41,103
crave,2.011,846,2021,1,1,0.625,0.51,0.731,2867
cleansing,2.011,48,116,1,1,0.729,0.298,0.472,164
graffiti,2.01,17,42,1,1,0.582,0.633,0.353,59
require,2.01,405,969,1,1,0.398,0.439,0.56,1374
recluse,2.009,68,164,1,1,0.24,0.49,0.446,232
surrendering,2.009,22,54,1,1,0.198,0.411,0.245,76
humility,2.009,73,176,1,1,0.74,0.118,0.444,249
quiet,2.008,4360,10441,1,1,0.792,0.105,0.431,14801
urban,2.006,127,306,1,1,0.561,0.528,0.644,433
boundless,2.006,19,47,1,1,0.684,0.642,0.652,66
anonymity,2.006,39,95,1,1,0.469,0.255,0.43,134
mirage,2.003,31,76,1,1,0.546,0.487,0.562,107
pretense,2.001,16,40,1,1,0.323,0.6,0.54,56
elegant,2.001,33,81,1,1,0.865,0.5,0.685,114
embrace,1.996,1360,3296,1,1,0.949,0.49,0.452,4656
poetry,1.996,383,930,1,1,0.697,0.235,0.629,1313
arctic,1.994,69,169,1,1,0.615,0.352,0.546,238
nonfiction,1.994,13,33,1,1,0.426,0.315,0.431,46
cultivated,1.994,20,50,1,1,0.837,0.343,0.564,70
melancholic,1.993,50,123,1,1,0.181,0.306,0.277,173
engrossed,1.99,15,38,1,1,0.541,0.471,0.304,53
quiver,1.989,24,60,1,1,0.32,0.452,0.335,84
abbot,1.987,8,21,1,1,0.427,0.321,0.483,29
mindfulness,1.987,71,175,1,1,0.729,0.635,0.745,246
hedonism,1.987,8,21,1,1,0.51,0.5,0.608,29
alight,1.987,8,21,1,1,0.667,0.657,0.605,29
clutter,1.986,37,92,1,1,0.135,0.598,0.4,129
interrupted,1.986,113,278,1,1,0.281,0.559,0.333,391
kite,1.984,30,75,1,1,0.643,0.5,0.573,105
preserve,1.984,83,205,1,1,0.837,0.431,0.755,288
gorge,1.983,10,26,1,1,0.365,0.644,0.42,36
fortunes,1.983,10,26,1,1,0.824,0.706,0.789,36
archaic,1.983,21,53,1,1,0.271,0.327,0.332,74
outdoor,1.981,62,154,1,1,0.814,0.256,0.447,216
tenacious,1.98,12,31,1,1,0.724,0.658,0.692,43
glittering,1.98,12,31,1,1,0.86,0.588,0.818,43
intuition,1.98,81,201,1,1,0.857,0.508,0.602,282
philosopher,1.978,46,115,1,1,0.684,0.316,0.72,161
prerequisite,1.977,16,41,1,1,0.448,0.424,0.482,57
getaway,1.974,64,160,1,1,0.5,0.76,0.368,224
necessity,1.973,172,428,1,1,0.567,0.471,0.588,600
antidote,1.971,32,81,1,1,0.541,0.49,0.629,113
oak,1.971,32,81,1,1,0.583,0.245,0.536,113
conditional,1.965,21,54,1,1,0.521,0.343,0.556,75
sparse,1.965,9,24,1,1,0.24,0.367,0.209,33
parable,1.965,7,19,1,1,0.479,0.357,0.525,26
unbridled,1.965,11,29,1,1,0.396,0.759,0.448,40
esoteric,1.965,11,29,1,1,0.5,0.676,0.545,40
malt,1.965,9,24,1,1,0.75,0.373,0.324,33
indefinite,1.965,15,39,1,1,0.448,0.292,0.296,54
soulful,1.965,25,64,1,1,0.755,0.331,0.5,89
essential,1.965,327,819,1,1,0.812,0.405,0.759,1146
alimony,1.965,7,19,1,1,0.612,0.477,0.464,26
weep,1.96,161,406,1,1,0.053,0.621,0.164,567
desolate,1.959,71,180,1,1,0.104,0.32,0.228,251
inner,1.957,1140,2873,1,1,0.551,0.216,0.443,4013
portrait,1.955,58,148,1,1,0.698,0.186,0.467,206
expansive,1.954,18,47,1,1,0.708,0.65,0.778,65
devotion,1.954,90,229,1,1,0.802,0.561,0.673,319
icy,1.954,52,133,1,1,0.684,0.375,0.345,185
grid,1.953,86,219,1,1,0.562,0.426,0.443,305
solitary,1.952,559,1417,1,1,0.224,0.202,0.268,1976
sanction,1.952,14,37,1,1,0.201,0.75,0.517,51
homestead,1.952,14,37,1,1,0.865,0.221,0.536,51
magnitude,1.95,51,131,1,1,0.608,0.613,0.774,182
displeased,1.947,10,27,1,1,0.135,0.69,0.4,37
scuba,1.947,10,27,1,1,0.542,0.494,0.456,37
dreary,1.947,32,83,1,1,0.26,0.49,0.324,115
atonement,1.947,10,27,1,1,0.55,0.602,0.683,37
aroma,1.947,21,55,1,1,0.823,0.235,0.442,76
ascend,1.945,19,50,1,1,0.83,0.62,0.812,69
civilization,1.945,128,328,1,1,0.823,0.452,0.839,456
seashore,1.943,8,22,1,1,0.796,0.31,0.375,30
archetype,1.943,8,22,1,1,0.448,0.52,0.569,30
creek,1.943,53,137,1,1,0.552,0.392,0.33,190
transcendental,1.943,8,22,1,1,0.635,0.652,0.842,30
sneer,1.943,8,22,1,1,0.133,0.755,0.345,30
remembrance,1.943,53,137,1,1,0.812,0.25,0.519,190
abundance,1.942,94,242,1,1,0.812,0.69,0.852,336
catalyst,1.941,40,104,1,1,0.604,0.509,0.585,144
chatter,1.94,63,163,1,1,0.56,0.45,0.347,226
avoidance,1.938,36,94,1,1,0.47,0.481,0.466,130
desert,1.937,503,1294,1,1,0.469,0.279,0.389,1797
boon,1.937,13,35,1,1,0.878,0.294,0.642,48
refreshed,1.936,53,138,1,1,0.91,0.377,0.48,191
haiku,1.935,25,66,1,1,0.583,0.356,0.392,91
meditate,1.934,284,734,1,1,0.812,0.146,0.564,1018
reprieve,1.934,18,48,1,1,0.531,0.471,0.574,66
pastel,1.934,18,48,1,1,0.719,0.357,0.367,66
intentional,1.933,99,257,1,1,0.65,0.615,0.75,356
relinquish,1.932,11,30,1,1,0.265,0.606,0.286,41
canto,1.932,11,30,1,1,0.776,0.461,0.554,41
finite,1.932,23,61,1,1,0.384,0.347,0.293,84
poetic,1.931,81,211,1,1,0.86,0.269,0.548,292
gratitude,1.931,286,741,1,1,0.885,0.441,0.61,1027
strife,1.93,38,100,1,1,0.344,0.898,0.63,138
insulated,1.926,9,25,1,1,0.208,0.265,0.304,34
confinement,1.926,174,454,1,1,0.333,0.656,0.52,628
ornament,1.926,9,25,1,1,0.561,0.373,0.441,34
coastal,1.926,19,51,1,1,0.604,0.37,0.51,70
bazaar,1.926,9,25,1,1,0.604,0.34,0.5,34
buff,1.923,32,85,1,1,0.561,0.425,0.361,117
devotional,1.921,17,46,1,1,0.74,0.394,0.655,63
charcoal,1.92,12,33,1,1,0.302,0.186,0.342,45
exterior,1.919,33,88,1,1,0.542,0.4,0.627,121
jest,1.916,23,62,1,1,0.52,0.736,0.222,85
acre,1.916,15,41,1,1,0.583,0.387,0.423,56
syllable,1.916,7,20,1,1,0.448,0.25,0.417,27
emergence,1.916,7,20,1,1,0.276,0.857,0.676,27
monte,1.916,15,41,1,1,0.589,0.33,0.391,56
firewood,1.912,10,28,1,1,0.52,0.348,0.263,38
symbolize,1.912,10,28,1,1,0.633,0.327,0.673,38
commotion,1.912,10,28,1,1,0.49,0.7,0.646,38
camouflage,1.912,10,28,1,1,0.438,0.585,0.45,38
chambers,1.911,46,123,1,1,0.542,0.442,0.388,169
dispel,1.909,13,36,1,1,0.388,0.402,0.411,49
intoxicating,1.908,30,81,1,1,0.224,0.76,0.464,111
disrupt,1.908,64,171,1,1,0.265,0.64,0.349,235
harmony,1.908,98,261,1,1,0.949,0.23,0.509,359
cove,1.908,16,44,1,1,0.5,0.304,0.37,60
coldness,1.904,37,100,1,1,0.093,0.47,0.427,137
fragrance,1.9,17,47,1,1,0.847,0.357,0.667,64
bronze,1.9,14,39,1,1,0.622,0.333,0.526,53
luminous,1.9,8,23,1,1,0.918,0.392,0.783,31
exalted,1.9,8,23,1,1,0.676,0.845,0.696,31
deprive,1.9,23,63,1,1,0.271,0.591,0.34,86
obscurity,1.9,26,71,1,1,0.208,0.392,0.38,97
undefined,1.9,8,23,1,1,0.26,0.418,0.35,31
ancestor,1.9,11,31,1,1,0.592,0.388,0.594,42
untouched,1.9,41,111,1,1,0.531,0.276,0.6,152
pleasurable,1.9,14,39,1,1,0.948,0.529,0.669,53
frost,1.897,42,114,1,1,0.449,0.455,0.385,156
imagery,1.896,30,82,1,1,0.653,0.327,0.39,112
conquest,1.894,18,50,1,1,0.71,0.702,0.833,68
glorious,1.893,184,496,1,1,0.959,0.673,0.827,680
muses,1.893,15,42,1,1,0.714,0.434,0.571,57
adventures,1.891,252,680,1,1,0.812,0.764,0.749,932
caress,1.89,35,96,1,1,0.833,0.418,0.509,131
interrupt,1.888,99,269,1,1,0.21,0.635,0.509,368
analytical,1.886,16,45,1,1,0.625,0.324,0.8,61
pier,1.885,23,64,1,1,0.583,0.279,0.445,87
precision,1.883,13,37,1,1,0.677,0.431,0.875,50
stimulus,1.883,13,37,1,1,0.771,0.779,0.75,50
laden,1.883,13,37,1,1,0.392,0.478,0.554,50
darkened,1.88,35,97,1,1,0.135,0.44,0.452,132
fireplace,1.879,39,108,1,1,0.667,0.38,0.417,147
forgetfulness,1.878,10,29,1,1,0.271,0.385,0.302,39
repel,1.878,10,29,1,1,0.224,0.62,0.441,39
confined,1.877,88,242,1,1,0.286,0.472,0.444,330
excerpt,1.875,33,92,1,1,0.437,0.367,0.543,125
evade,1.874,22,62,1,1,0.304,0.49,0.342,84
traces,1.874,22,62,1,1,0.482,0.448,0.389,84
cement,1.873,26,73,1,1,0.544,0.265,0.527,99
sundown,1.87,11,32,1,1,0.812,0.276,0.445,43
unwritten,1.87,11,32,1,1,0.367,0.384,0.272,43
unaffected,1.87,11,32,1,1,0.542,0.265,0.571,43
mist,1.87,67,186,1,1,0.375,0.194,0.221,253
complement,1.87,27,76,1,1,0.76,0.277,0.6,103
tending,1.87,27,76,1,1,0.622,0.556,0.594,103
mower,1.87,7,21,1,1,0.458,0.51,0.368,28
renowned,1.87,11,32,1,1,0.844,0.481,0.697,43
stroll,1.866,57,159,1,1,0.745,0.415,0.444,216
indoor,1.865,41,115,1,1,0.615,0.245,0.347,156
formed,1.864,173,480,1,1,0.656,0.272,0.696,653
tarot,1.864,50,140,1,1,0.479,0.422,0.43,190
peace,1.863,8908,24664,1,1,0.939,0.156,0.613,33572
softness,1.861,21,60,1,1,0.875,0.086,0.402,81
regroup,1.861,74,207,1,1,0.633,0.602,0.797,281
privacy,1.86,608,1690,1,1,0.52,0.42,0.598,2298
landmark,1.86,17,49,1,1,0.694,0.355,0.681,66
hilltop,1.86,8,24,1,1,0.688,0.643,0.787,32
masterful,1.86,8,24,1,1,0.854,0.51,0.96,32
haste,1.857,13,38,1,1,0.378,0.745,0.5,51
zeppelin,1.857,13,38,1,1,0.542,0.55,0.472,51
gothic,1.855,18,52,1,1,0.197,0.333,0.475,70
ponder,1.854,124,348,1,1,0.74,0.38,0.689,472
fruits,1.854,100,281,1,1,0.865,0.357,0.259,381
affinity,1.854,28,80,1,1,0.8,0.5,0.537,108
farmhouse,1.852,9,27,1,1,0.69,0.33,0.444,36
monarch,1.852,9,27,1,1,0.583,0.559,0.87,36
neighboring,1.852,9,27,1,1,0.656,0.306,0.481,36
tangle,1.852,9,27,1,1,0.354,0.545,0.254,36
rim,1.852,19,55,1,1,0.51,0.397,0.302,74
sorrowful,1.852,29,83,1,1,0.049,0.422,0.163,112
harmonious,1.852,14,41,1,1,0.938,0.391,0.719,55
ascending,1.852,9,27,1,1,0.826,0.644,0.777,36
slumber,1.85,45,128,1,1,0.592,0.191,0.426,173
magical,1.85,327,919,1,1,0.875,0.651,0.595,1246
ascension,1.847,15,44,1,1,0.765,0.72,0.714,59
laboratory,1.847,15,44,1,1,0.571,0.49,0.537,59
enigma,1.847,15,44,1,1,0.513,0.7,0.5,59
dominion,1.845,10,30,1,1,0.542,0.704,0.89,40
garment,1.845,10,30,1,1,0.531,0.333,0.38,40
interruption,1.844,38,109,1,1,0.184,0.632,0.425,147
craving,1.84,373,1058,1,1,0.51,0.755,0.636,1431
pilgrim,1.84,17,50,1,1,0.531,0.404,0.569,67
node,1.84,23,67,1,1,0.396,0.343,0.361,90
murky,1.84,11,33,1,1,0.143,0.618,0.37,44
appropriation,1.84,11,33,1,1,0.51,0.632,0.717,44
chapel,1.838,36,104,1,1,0.573,0.24,0.44,140
fondness,1.837,18,53,1,1,0.885,0.391,0.503,71
monument,1.837,18,53,1,1,0.833,0.404,0.811,71
contemplate,1.835,150,429,1,1,0.74,0.347,0.642,579
herb,1.834,19,56,1,1,0.643,0.418,0.353,75
snowy,1.833,46,133,1,1,0.656,0.304,0.357,179
chariot,1.831,6,19,1,1,0.684,0.55,0.491,25
deafness,1.831,6,19,1,1,0.125,0.413,0.219,25
surf,1.831,34,99,1,1,0.847,0.65,0.5,133
apparition,1.831,6,19,1,1,0.406,0.573,0.636,25
tapestry,1.831,6,19,1,1,0.52,0.176,0.362,25
swagger,1.831,6,19,1,1,0.333,0.731,0.538,25
elliptical,1.831,6,19,1,1,0.338,0.385,0.49,25
lament,1.831,27,79,1,1,0.198,0.398,0.352,106
teapot,1.831,6,19,1,1,0.479,0.11,0.309,25
penitent,1.831,6,19,1,1,0.542,0.53,0.508,25
transformation,1.829,72,208,1,1,0.796,0.618,0.77,280
countryside,1.829,80,231,1,1,0.732,0.288,0.327,311
loneliness,1.828,5820,16687,1,1,0.146,0.182,0.222,22507
magnificent,1.827,83,240,1,1,1,0.68,0.886,323
profound,1.827,152,438,1,1,0.755,0.546,0.736,590
bourgeois,1.827,22,65,1,1,0.439,0.593,0.682,87
painting,1.826,234,674,1,1,0.792,0.324,0.333,908
opt,1.826,62,180,1,1,0.51,0.471,0.345,242
incompleteness,1.825,7,22,1,1,0.271,0.451,0.234,29
trine,1.825,7,22,1,1,0.396,0.365,0.317,29
canopy,1.825,7,22,1,1,0.615,0.264,0.398,29
shimmering,1.825,7,22,1,1,0.844,0.648,0.904,29
suburbia,1.825,7,22,1,1,0.438,0.49,0.421,29
safari,1.825,15,45,1,1,0.663,0.673,0.64,60
mineral,1.825,7,22,1,1,0.519,0.287,0.605,29
undivided,1.825,15,45,1,1,0.51,0.38,0.49,60
recoil,1.825,7,22,1,1,0.089,0.429,0.259,29
balm,1.824,32,94,1,1,0.625,0.275,0.414,126
deliverance,1.823,24,71,1,1,0.75,0.52,0.658,95
cherishing,1.823,16,48,1,1,0.836,0.38,0.625,64
socialite,1.82,8,25,1,1,0.684,0.668,0.57,33
emerge,1.82,53,155,1,1,0.602,0.594,0.731,208
innovation,1.819,36,106,1,1,0.949,0.68,0.89,142
vintage,1.819,36,106,1,1,0.68,0.39,0.481,142
classics,1.819,46,135,1,1,0.75,0.333,0.51,181
yogi,1.818,18,54,1,1,0.653,0.347,0.349,72
closeness,1.818,47,138,1,1,0.796,0.237,0.45,185
ancient,1.817,146,425,1,1,0.42,0.217,0.439,571
cleanse,1.817,58,170,1,1,0.625,0.31,0.66,228
soaring,1.816,19,57,1,1,0.708,0.704,0.65,76
weariness,1.816,9,28,1,1,0.104,0.333,0.226,37
coil,1.816,9,28,1,1,0.448,0.343,0.298,37
menacing,1.816,9,28,1,1,0.042,0.88,0.643,37
shrine,1.816,29,86,1,1,0.802,0.255,0.574,115
refill,1.816,40,118,1,1,0.67,0.4,0.464,158
familiarity,1.816,40,118,1,1,0.854,0.346,0.616,158
intrigue,1.813,10,31,1,1,0.362,0.83,0.327,41
solidify,1.813,10,31,1,1,0.583,0.318,0.754,41
theological,1.813,10,31,1,1,0.48,0.363,0.683,41
commemorate,1.813,10,31,1,1,0.812,0.602,0.636,41
recollection,1.811,23,69,1,1,0.722,0.337,0.566,92
brimming,1.811,11,34,1,1,0.656,0.69,0.758,45
zeal,1.811,11,34,1,1,0.367,0.741,0.616,45
exude,1.811,11,34,1,1,0.375,0.519,0.411,45
feast,1.809,76,224,1,1,0.979,0.724,0.68,300
muse,1.809,76,224,1,1,0.76,0.36,0.509,300
crest,1.809,12,37,1,1,0.458,0.333,0.333,49
tumble,1.809,12,37,1,1,0.276,0.556,0.272,49
complete,1.807,1854,5428,1,1,0.75,0.414,0.809,7282
carve,1.806,43,128,1,1,0.469,0.443,0.598,171
reconnect,1.805,88,260,1,1,0.63,0.548,0.667,348
resonance,1.805,14,43,1,1,0.541,0.426,0.629,57
exclusion,1.805,29,87,1,1,0.24,0.53,0.389,116
monotonous,1.804,15,46,1,1,0.354,0.221,0.4,61
vanishing,1.802,16,49,1,1,0.292,0.55,0.322,65
stargazing,1.802,16,49,1,1,0.802,0.461,0.709,65
rendering,1.802,16,49,1,1,0.531,0.434,0.667,65
essence,1.802,122,361,1,1,0.663,0.369,0.575,483
unparalleled,1.8,18,55,1,1,0.708,0.306,0.538,73
anguish,1.8,117,347,1,1,0.153,0.792,0.265,464
stimulating,1.799,20,61,1,1,0.74,0.804,0.809,81
euphoric,1.797,22,67,1,1,0.745,0.904,0.588,89
lyrical,1.796,24,73,1,1,0.708,0.451,0.618,97
await,1.796,49,147,1,1,0.448,0.264,0.276,196
spectacle,1.796,24,73,1,1,0.812,0.745,0.762,97
forest,1.796,583,1728,1,1,0.729,0.27,0.435,2311
lunar,1.795,25,76,1,1,0.562,0.296,0.427,101
disposition,1.795,25,76,1,1,0.663,0.542,0.734,101
sunlight,1.795,107,319,1,1,0.906,0.407,0.639,426
turmoil,1.79,92,276,1,1,0.198,0.888,0.417,368
traveler,1.789,52,157,1,1,0.837,0.571,0.7,209
cabin,1.784,299,898,1,1,0.643,0.292,0.43,1197
dreamy,1.783,31,95,1,1,0.837,0.35,0.5,126
grail,1.783,14,44,1,1,0.573,0.384,0.566,58
brute,1.783,10,32,1,1,0.115,0.547,0.379,42
engulf,1.783,11,35,1,1,0.398,0.573,0.5,46
armored,1.783,7,23,1,1,0.469,0.509,0.861,30
attainable,1.783,10,32,1,1,0.76,0.5,0.759,42
slink,1.783,7,23,1,1,0.46,0.546,0.314,30
venomous,1.783,11,35,1,1,0.159,0.841,0.636,46
volcanic,1.783,6,20,1,1,0.344,0.91,0.781,26
paddle,1.783,16,50,1,1,0.561,0.375,0.393,66
chastity,1.783,16,50,1,1,0.469,0.392,0.509,66
paperback,1.783,10,32,1,1,0.633,0.269,0.314,42
vial,1.783,6,20,1,1,0.594,0.346,0.445,26
bounty,1.783,21,65,1,1,0.76,0.755,0.833,86
scarecrow,1.783,7,23,1,1,0.219,0.274,0.349,30
vault,1.783,27,83,1,1,0.49,0.378,0.644,110
symbolism,1.783,24,74,1,1,0.688,0.347,0.64,98
