Term,pmi,freq_pos,freq_neg,VAD original,VAD extended,valence,arousal,dominance,frequency
clap,1.365,1045,388,1,1,0.779,0.731,0.529,1433
melancholy,1.365,1160,431,1,1,0.188,0.26,0.237,1591
dildo,1.364,485,180,1,1,0.536,0.587,0.491,665
crusader,1.364,50,18,1,1,0.439,0.588,0.548,68
aimless,1.362,133,49,1,1,0.15,0.267,0.183,182
hunter,1.361,2435,909,1,1,0.292,0.817,0.817,3344
tower,1.359,1476,552,1,1,0.606,0.38,0.644,2028
ivory,1.357,199,74,1,1,0.625,0.235,0.566,273
roomy,1.357,47,17,1,1,0.76,0.342,0.736,64
divorcee,1.357,79,29,1,1,0.153,0.61,0.481,108
weatherman,1.357,23,8,1,1,0.66,0.413,0.643,31
beggar,1.357,103,38,1,1,0.24,0.402,0.116,141
sax,1.354,100,37,1,1,0.573,0.465,0.409,137
feat,1.352,1846,695,1,1,0.75,0.706,0.849,2541
bop,1.35,1559,588,1,1,0.429,0.49,0.426,2147
woo,1.347,1311,496,1,1,0.646,0.729,0.43,1807
skyscraper,1.347,94,35,1,1,0.622,0.696,0.798,129
lml,1.346,57,21,1,1,0.448,0.519,0.385,78
morsel,1.346,28,10,1,1,0.49,0.296,0.4,38
venomous,1.343,112,42,1,1,0.159,0.841,0.636,154
reek,1.343,112,42,1,1,0.177,0.48,0.311,154
bloodline,1.342,309,117,1,1,0.51,0.657,0.604,426
bugle,1.341,20,7,1,1,0.479,0.588,0.391,27
rosy,1.341,167,63,1,1,0.94,0.528,0.755,230
hilly,1.341,20,7,1,1,0.643,0.479,0.603,27
simulate,1.34,75,28,1,1,0.551,0.375,0.417,103
sullen,1.34,75,28,1,1,0.25,0.407,0.263,103
tit,1.339,308,117,1,1,0.402,0.539,0.388,425
slide,1.339,2599,992,1,1,0.615,0.435,0.432,3591
withered,1.338,122,46,1,1,0.188,0.292,0.16,168
spoof,1.336,46,17,1,1,0.49,0.594,0.381,63
harmonica,1.335,59,22,1,1,0.847,0.235,0.51,81
perpetual,1.334,554,212,1,1,0.625,0.438,0.741,766
geezer,1.332,64,24,1,1,0.458,0.374,0.414,88
deluxe,1.332,155,59,1,1,0.792,0.612,0.755,214
carp,1.332,38,14,1,1,0.531,0.324,0.375,52
froggy,1.332,25,9,1,1,0.5,0.56,0.425,34
cornball,1.332,38,14,1,1,0.479,0.378,0.325,52
flower,1.332,3082,1185,1,1,0.802,0.189,0.254,4267
smooch,1.33,217,83,1,1,0.796,0.731,0.491,300
jazzy,1.329,82,31,1,1,0.725,0.431,0.389,113
marmalade,1.328,56,21,1,1,0.729,0.37,0.288,77
placid,1.328,56,21,1,1,0.64,0.317,0.491,77
hippo,1.328,100,38,1,1,0.49,0.404,0.477,138
impersonal,1.327,87,33,1,1,0.316,0.356,0.472,120
kite,1.325,216,83,1,1,0.643,0.5,0.573,299
deprived,1.323,1133,439,1,1,0.354,0.506,0.536,1572
lowly,1.323,200,77,1,1,0.562,0.294,0.417,277
novelist,1.322,84,32,1,1,0.34,0.343,0.529,116
hoe,1.318,4877,1902,1,1,0.302,0.48,0.418,6779
rotary,1.317,40,15,1,1,0.573,0.462,0.528,55
underworld,1.316,173,67,1,1,0.177,0.676,0.613,240
snail,1.315,265,103,1,1,0.48,0.104,0.296,368
frog,1.315,692,270,1,1,0.439,0.311,0.15,962
ness,1.315,385,150,1,1,0.396,0.48,0.392,535
trinket,1.315,22,8,1,1,0.521,0.352,0.368,30
sheik,1.315,22,8,1,1,0.521,0.579,0.708,30
afire,1.315,22,8,1,1,0.367,0.904,0.675,30
unbound,1.315,22,8,1,1,0.354,0.402,0.283,30
escort,1.314,602,235,1,1,0.729,0.48,0.608,837
exclusion,1.313,267,104,1,1,0.24,0.53,0.389,371
smith,1.311,2131,836,1,1,0.677,0.333,0.529,2967
cuckold,1.311,55,21,1,1,0.21,0.573,0.23,76
tad,1.31,861,338,1,1,0.459,0.24,0.25,1199
herb,1.309,182,71,1,1,0.643,0.418,0.353,253
cognition,1.308,32,12,1,1,0.635,0.344,0.706,44
clitoris,1.308,32,12,1,1,0.625,0.844,0.464,44
oink,1.308,32,12,1,1,0.5,0.45,0.289,44
bygone,1.306,37,14,1,1,0.229,0.31,0.315,51
loser,1.304,7418,2932,1,1,0.083,0.51,0.155,10350
vega,1.304,42,16,1,1,0.51,0.333,0.434,58
roundabout,1.303,95,37,1,1,0.49,0.425,0.495,132
friendliness,1.303,95,37,1,1,0.981,0.27,0.611,132
miner,1.302,52,20,1,1,0.408,0.594,0.644,72
guinea,1.302,559,221,1,1,0.521,0.44,0.396,780
colorless,1.301,57,22,1,1,0.354,0.34,0.25,79
frisbee,1.301,62,24,1,1,0.706,0.543,0.364,86
fondle,1.293,34,13,1,1,0.823,0.485,0.355,47
invisibility,1.293,94,37,1,1,0.438,0.461,0.382,131
prelude,1.293,54,21,1,1,0.544,0.392,0.556,75
necromancer,1.293,39,15,1,1,0.333,0.625,0.536,54
futility,1.293,109,43,1,1,0.125,0.32,0.176,152
pearly,1.293,39,15,1,1,0.635,0.337,0.373,54
striptease,1.293,19,7,1,1,0.607,0.918,0.608,26
matador,1.293,19,7,1,1,0.224,0.88,0.667,26
clothe,1.293,94,37,1,1,0.797,0.33,0.481,131
abate,1.293,34,13,1,1,0.255,0.696,0.604,47
reggae,1.293,139,55,1,1,0.698,0.52,0.5,194
inadequacy,1.291,316,126,1,1,0.286,0.5,0.297,442
diamond,1.291,1484,594,1,1,0.91,0.606,0.769,2078
cruising,1.29,166,66,1,1,0.886,0.58,0.56,232
cuddles,1.289,3317,1331,1,1,0.847,0.382,0.5,4648
homey,1.288,116,46,1,1,0.769,0.278,0.5,162
wreckage,1.288,111,44,1,1,0.082,0.353,0.333,155
reduce,1.288,1771,711,1,1,0.219,0.304,0.336,2482
captivity,1.286,143,57,1,1,0.225,0.493,0.387,200
shaker,1.285,66,26,1,1,0.52,0.728,0.518,92
requiem,1.285,61,24,1,1,0.475,0.382,0.426,85
gerbil,1.282,46,18,1,1,0.453,0.306,0.398,64
millionaire,1.282,412,166,1,1,0.917,0.755,0.85,578
connoisseur,1.281,41,16,1,1,0.76,0.461,0.769,57
sultry,1.281,41,16,1,1,0.735,0.696,0.627,57
babble,1.28,115,46,1,1,0.552,0.441,0.204,161
drape,1.279,36,14,1,1,0.417,0.439,0.404,50
bony,1.279,36,14,1,1,0.445,0.462,0.33,50
captive,1.276,294,119,1,1,0.235,0.558,0.411,413
smudge,1.276,58,23,1,1,0.327,0.429,0.245,81
carpenter,1.276,235,95,1,1,0.521,0.55,0.519,330
glider,1.274,80,32,1,1,0.618,0.548,0.59,112
armchair,1.274,161,65,1,1,0.646,0.164,0.339,226
whiz,1.274,26,10,1,1,0.896,0.627,0.82,36
pornographic,1.274,26,10,1,1,0.23,0.896,0.5,36
anemone,1.274,26,10,1,1,0.552,0.538,0.327,36
spire,1.274,26,10,1,1,0.354,0.358,0.389,36
motte,1.274,26,10,1,1,0.481,0.389,0.37,36
mahogany,1.274,26,10,1,1,0.602,0.225,0.393,36
brooding,1.273,205,83,1,1,0.327,0.367,0.333,288
sadness,1.273,19378,7906,1,1,0.052,0.288,0.164,27284
asphalt,1.272,48,19,1,1,0.479,0.264,0.439,67
thrill,1.272,555,226,1,1,0.888,0.837,0.711,781
pathetic,1.272,11682,4769,1,1,0.088,0.464,0.139,16451
slutty,1.272,190,77,1,1,0.224,0.81,0.371,267
plump,1.272,70,28,1,1,0.385,0.48,0.387,98
repairman,1.272,70,28,1,1,0.582,0.426,0.707,98
coldness,1.271,295,120,1,1,0.093,0.47,0.427,415
grange,1.27,21,8,1,1,0.531,0.34,0.391,29
clamor,1.27,21,8,1,1,0.438,0.643,0.36,29
nourish,1.268,243,99,1,1,0.878,0.46,0.639,342
quell,1.268,121,49,1,1,0.388,0.696,0.434,170
mystic,1.268,282,115,1,1,0.643,0.52,0.535,397
restlessness,1.267,133,54,1,1,0.083,0.794,0.397,187
adventurer,1.266,55,22,1,1,0.781,0.839,0.868,77
creature,1.266,2345,963,1,1,0.669,0.625,0.62,3308
hustler,1.266,72,29,1,1,0.26,0.821,0.627,101
boy,1.264,39287,16171,1,1,0.646,0.392,0.445,55458
abject,1.264,237,97,1,1,0.354,0.59,0.417,334
swan,1.262,324,133,1,1,0.781,0.225,0.357,457
parakeet,1.261,45,18,1,1,0.576,0.387,0.227,63
sex,1.259,24363,10078,1,1,0.803,0.939,0.704,34441
clientele,1.259,28,11,1,1,0.625,0.577,0.508,39
superstore,1.259,28,11,1,1,0.719,0.6,0.64,39
saucer,1.257,40,16,1,1,0.51,0.327,0.337,56
monotony,1.256,105,43,1,1,0.398,0.135,0.353,148
straits,1.256,52,21,1,1,0.408,0.269,0.41,73
winding,1.255,259,107,1,1,0.398,0.582,0.361,366
titular,1.252,23,9,1,1,0.704,0.385,0.76,32
rippling,1.252,23,9,1,1,0.5,0.48,0.327,32
fatal,1.251,529,220,1,1,0.061,0.775,0.509,749
parlor,1.249,78,32,1,1,0.5,0.327,0.366,110
salty,1.249,1325,553,1,1,0.388,0.531,0.288,1878
pilgrim,1.249,133,55,1,1,0.531,0.404,0.569,188
hopper,1.248,207,86,1,1,0.396,0.491,0.442,293
moonshine,1.245,30,12,1,1,0.633,0.389,0.491,42
insomniac,1.245,216,90,1,1,0.231,0.367,0.329,306
untold,1.245,552,231,1,1,0.24,0.367,0.191,783
innumerable,1.244,80,33,1,1,0.667,0.445,0.704,113
heartsick,1.244,49,20,1,1,0.24,0.388,0.208,69
luscious,1.241,37,15,1,1,0.885,0.552,0.545,52
enchantment,1.241,18,7,1,1,0.816,0.775,0.647,25
chinchilla,1.241,37,15,1,1,0.48,0.45,0.286,52
treatise,1.241,18,7,1,1,0.604,0.407,0.613,25
greenwood,1.241,18,7,1,1,0.531,0.382,0.491,25
sorrowful,1.241,234,98,1,1,0.049,0.422,0.163,332
prod,1.24,139,58,1,1,0.48,0.479,0.426,197
undivided,1.24,139,58,1,1,0.51,0.38,0.49,197
palette,1.238,186,78,1,1,0.59,0.333,0.205,264
teeny,1.237,200,84,1,1,0.427,0.418,0.216,284
hark,1.237,25,10,1,1,0.571,0.5,0.398,35
juke,1.237,25,10,1,1,0.5,0.491,0.41,35
rejection,1.235,3179,1347,1,1,0.08,0.704,0.33,4526
glacier,1.234,32,13,1,1,0.573,0.396,0.554,45
woozy,1.234,32,13,1,1,0.177,0.452,0.306,45
prototype,1.232,39,16,1,1,0.673,0.33,0.657,55
sloth,1.23,168,71,1,1,0.198,0.14,0.125,239
helplessness,1.229,487,207,1,1,0.087,0.48,0.25,694
drummer,1.228,163,69,1,1,0.646,0.7,0.564,232
skater,1.227,88,37,1,1,0.633,0.774,0.652,125
matchmaker,1.227,95,40,1,1,0.615,0.509,0.519,135
ass,1.227,67535,28849,1,1,0.323,0.75,0.345,96384
sire,1.226,130,55,1,1,0.854,0.452,0.808,185
negro,1.226,137,58,1,1,0.354,0.368,0.461,195
townspeople,1.224,20,8,1,1,0.677,0.466,0.569,28
teriyaki,1.224,20,8,1,1,0.646,0.449,0.431,28
ravioli,1.224,69,29,1,1,0.656,0.281,0.308,98
screenwriter,1.224,41,17,1,1,0.571,0.5,0.712,58
predictor,1.224,34,14,1,1,0.646,0.615,0.738,48
satellite,1.221,362,155,1,1,0.562,0.409,0.764,517
smokey,1.221,106,45,1,1,0.494,0.462,0.43,151
regretful,1.22,171,73,1,1,0.167,0.48,0.188,244
inflatable,1.219,64,27,1,1,0.51,0.51,0.4,91
prism,1.219,64,27,1,1,0.52,0.429,0.343,91
robotics,1.218,57,24,1,1,0.592,0.6,0.763,81
lollipop,1.216,87,37,1,1,0.628,0.483,0.357,124
displacement,1.216,43,18,1,1,0.276,0.531,0.481,61
lush,1.216,212,91,1,1,0.74,0.783,0.833,303
stalker,1.216,786,339,1,1,0.177,0.93,0.639,1125
unholy,1.216,205,88,1,1,0.327,0.56,0.445,293
fucktard,1.214,66,28,1,1,0.214,0.643,0.364,94
pomp,1.213,29,12,1,1,0.448,0.491,0.413,41
exalt,1.213,29,12,1,1,0.656,0.75,0.745,41
speck,1.212,285,123,1,1,0.418,0.245,0.343,408
balding,1.212,112,48,1,1,0.302,0.363,0.368,160
peak,1.212,2088,905,1,1,0.5,0.345,0.431,2993
violinist,1.209,22,9,1,1,0.804,0.302,0.538,31
spruce,1.209,22,9,1,1,0.604,0.288,0.38,31
croc,1.209,45,19,1,1,0.327,0.452,0.451,64
spastic,1.209,22,9,1,1,0.24,0.541,0.491,31
lesbianism,1.209,45,19,1,1,0.327,0.725,0.44,64
vinyl,1.209,383,166,1,1,0.49,0.241,0.44,549
mortality,1.209,415,180,1,1,0.229,0.726,0.518,595
perch,1.205,70,30,1,1,0.531,0.3,0.314,100
projecting,1.205,711,310,1,1,0.635,0.564,0.786,1021
bean,1.205,1439,628,1,1,0.667,0.269,0.264,2067
archetype,1.203,63,27,1,1,0.448,0.52,0.569,90
bustling,1.201,88,38,1,1,0.49,0.85,0.528,126
materialism,1.201,88,38,1,1,0.22,0.39,0.556,126
farmer,1.201,510,223,1,1,0.677,0.432,0.464,733
scrabble,1.201,56,24,1,1,0.625,0.412,0.399,80
unsatisfied,1.198,297,130,1,1,0.2,0.547,0.241,427
disguise,1.198,722,317,1,1,0.573,0.694,0.431,1039
expectancy,1.197,124,54,1,1,0.581,0.622,0.558,178
expressway,1.197,24,10,1,1,0.633,0.635,0.587,34
cactus,1.197,299,131,1,1,0.439,0.412,0.284,430
teacup,1.197,49,21,1,1,0.633,0.135,0.277,70
robot,1.196,1651,727,1,1,0.441,0.337,0.543,2378
chasm,1.195,126,55,1,1,0.265,0.579,0.5,181
acorn,1.195,33,14,1,1,0.448,0.198,0.192,47
dweeb,1.194,110,48,1,1,0.354,0.446,0.327,158
mirage,1.194,196,86,1,1,0.546,0.487,0.562,282
bellow,1.193,42,18,1,1,0.248,0.337,0.212,60
highlands,1.193,94,41,1,1,0.735,0.431,0.596,135
tiller,1.192,51,22,1,1,0.448,0.41,0.29,73
pie,1.192,1351,597,1,1,0.88,0.402,0.368,1948
obscurity,1.191,200,88,1,1,0.208,0.392,0.38,288
leaf,1.19,626,277,1,1,0.583,0.156,0.294,903
mud,1.189,700,310,1,1,0.333,0.26,0.185,1010
ache,1.188,1776,788,1,1,0.146,0.76,0.312,2564
famished,1.187,26,11,1,1,0.177,0.654,0.282,37
hunchback,1.187,26,11,1,1,0.208,0.39,0.259,37
obscured,1.187,26,11,1,1,0.115,0.356,0.298,37
bastard,1.185,1962,873,1,1,0.094,0.692,0.289,2835
raindrops,1.185,255,113,1,1,0.698,0.337,0.311,368
frailty,1.184,82,36,1,1,0.385,0.4,0.218,118
dyke,1.184,221,98,1,1,0.438,0.396,0.566,319
dock,1.184,212,94,1,1,0.49,0.409,0.481,306
flashy,1.182,102,45,1,1,0.704,0.6,0.827,147
nostalgia,1.182,713,318,1,1,0.417,0.337,0.339,1031
bedrock,1.181,37,16,1,1,0.561,0.34,0.598,53
lagoon,1.18,66,29,1,1,0.66,0.231,0.373,95
wharf,1.179,28,12,1,1,0.469,0.24,0.472,40
outback,1.179,57,25,1,1,0.5,0.324,0.43,82
exhilaration,1.179,28,12,1,1,0.792,0.868,0.783,40
truthfulness,1.179,28,12,1,1,0.92,0.549,0.808,40
loveless,1.178,583,261,1,1,0.102,0.365,0.216,844
haw,1.178,184,82,1,1,0.406,0.426,0.431,266
shag,1.176,137,61,1,1,0.417,0.462,0.34,198
pussycat,1.175,39,17,1,1,0.541,0.29,0.196,56
dejected,1.175,219,98,1,1,0.104,0.654,0.347,317
turnpike,1.175,19,8,1,1,0.459,0.434,0.462,27
skit,1.173,121,54,1,1,0.438,0.434,0.421,175
goat,1.173,1061,478,1,1,0.448,0.304,0.364,1539
cinematography,1.17,114,51,1,1,0.781,0.571,0.625,165
narration,1.17,83,37,1,1,0.622,0.408,0.551,120
fur,1.169,1380,624,1,1,0.583,0.392,0.315,2004
liven,1.169,52,23,1,1,0.708,0.713,0.673,75
caress,1.167,387,175,1,1,0.833,0.418,0.509,562
heartache,1.166,1607,729,1,1,0.088,0.75,0.291,2336
needy,1.166,3943,1790,1,1,0.36,0.451,0.245,5733
pandemonium,1.165,32,14,1,1,0.229,0.885,0.5,46
lumber,1.165,21,9,1,1,0.517,0.184,0.373,30
fragrant,1.165,32,14,1,1,0.615,0.598,0.613,46
unopened,1.165,153,69,1,1,0.542,0.34,0.265,222
thistle,1.165,21,9,1,1,0.427,0.423,0.357,30
goalie,1.165,87,39,1,1,0.573,0.389,0.455,126
wizard,1.164,496,225,1,1,0.656,0.43,0.526,721
homesick,1.163,1156,526,1,1,0.436,0.304,0.347,1682
bravado,1.162,78,35,1,1,0.479,0.51,0.527,113
booty,1.162,771,351,1,1,0.663,0.587,0.784,1122
reconstruction,1.161,56,25,1,1,0.625,0.719,0.667,81
collide,1.161,159,72,1,1,0.271,0.892,0.557,231
pecker,1.16,45,20,1,1,0.459,0.509,0.375,65
jealousy,1.16,1427,651,1,1,0.146,0.783,0.481,2078
envy,1.16,1593,727,1,1,0.24,0.704,0.427,2320
unread,1.16,266,121,1,1,0.458,0.24,0.214,387
carat,1.159,233,106,1,1,0.823,0.604,0.676,339
buss,1.158,93,42,1,1,0.469,0.5,0.391,135
compilation,1.158,294,134,1,1,0.53,0.512,0.606,428
bookworm,1.158,58,26,1,1,0.563,0.337,0.316,84
nostalgic,1.158,709,324,1,1,0.458,0.351,0.184,1033
ceaseless,1.156,47,21,1,1,0.378,0.704,0.658,68
inversely,1.156,23,10,1,1,0.286,0.418,0.351,33
lamppost,1.156,23,10,1,1,0.42,0.337,0.455,33
cutthroat,1.156,23,10,1,1,0.11,0.823,0.663,33
shallows,1.156,23,10,1,1,0.388,0.368,0.368,33
threesome,1.156,204,93,1,1,0.49,0.676,0.56,297
hillside,1.155,60,27,1,1,0.625,0.292,0.458,87
lapse,1.154,134,61,1,1,0.42,0.316,0.281,195
winter,1.154,7378,3388,1,1,0.663,0.355,0.5,10766
cavernous,1.154,36,16,1,1,0.354,0.548,0.462,52
sentinel,1.154,36,16,1,1,0.531,0.602,0.845,52
duet,1.154,221,101,1,1,0.694,0.693,0.527,322
roadside,1.154,73,33,1,1,0.5,0.569,0.472,106
horned,1.154,36,16,1,1,0.316,0.61,0.375,52
sleeplessness,1.153,49,22,1,1,0.104,0.604,0.202,71
showdown,1.153,49,22,1,1,0.302,0.95,0.692,71
bookshop,1.15,103,47,1,1,0.688,0.291,0.389,150
pouty,1.15,90,41,1,1,0.333,0.48,0.393,131
dissipated,1.15,38,17,1,1,0.281,0.421,0.231,55
penguin,1.148,356,164,1,1,0.615,0.296,0.307,520
codeine,1.148,92,42,1,1,0.375,0.582,0.436,134
pony,1.147,470,217,1,1,0.812,0.413,0.315,687
roads,1.146,1586,734,1,1,0.677,0.448,0.496,2320
jagged,1.145,81,37,1,1,0.082,0.462,0.213,118
faggot,1.145,273,126,1,1,0.219,0.643,0.292,399
smoky,1.145,68,31,1,1,0.459,0.42,0.327,99
lively,1.145,400,185,1,1,0.847,0.81,0.642,585
succulent,1.144,55,25,1,1,0.823,0.538,0.556,80
toad,1.144,195,90,1,1,0.302,0.452,0.196,285
siren,1.143,240,111,1,1,0.57,0.627,0.5,351
psychedelic,1.141,57,26,1,1,0.45,0.63,0.482,83
wolf,1.141,3697,1721,1,1,0.448,0.712,0.63,5418
acoustic,1.14,641,298,1,1,0.542,0.462,0.536,939
pyramid,1.14,145,67,1,1,0.74,0.39,0.635,212
tinge,1.14,87,40,1,1,0.469,0.292,0.264,127
corral,1.138,29,13,1,1,0.606,0.662,0.422,42
somber,1.138,196,91,1,1,0.184,0.5,0.38,287
warm,1.137,13312,6223,1,1,0.76,0.312,0.585,19535
bondage,1.136,215,100,1,1,0.146,0.705,0.355,315
minister,1.136,1906,891,1,1,0.547,0.441,0.892,2797
tavern,1.135,93,43,1,1,0.516,0.577,0.475,136
pale,1.135,759,355,1,1,0.281,0.259,0.245,1114
melodrama,1.134,127,59,1,1,0.378,0.83,0.446,186
wight,1.134,31,14,1,1,0.542,0.404,0.395,45
correspond,1.134,31,14,1,1,0.71,0.452,0.545,45
gout,1.134,31,14,1,1,0.354,0.314,0.17,45
polka,1.134,31,14,1,1,0.604,0.451,0.426,45
glamorous,1.134,208,97,1,1,0.918,0.63,0.791,305
crucify,1.133,48,22,1,1,0.146,0.878,0.573,70
sailor,1.132,344,161,1,1,0.5,0.588,0.5,505
mannequin,1.131,150,70,1,1,0.427,0.302,0.295,220
clout,1.13,760,357,1,1,0.584,0.636,0.704,1117
wilted,1.13,33,15,1,1,0.245,0.375,0.186,48
composition,1.129,120,56,1,1,0.765,0.408,0.652,176
bitch,1.128,49224,23220,1,1,0.276,0.74,0.343,72444
duo,1.127,749,353,1,1,0.51,0.5,0.447,1102
hapless,1.127,35,16,1,1,0.271,0.442,0.193,51
ladylike,1.127,35,16,1,1,0.592,0.559,0.538,51
duckling,1.126,90,42,1,1,0.602,0.353,0.263,132
evergreen,1.125,128,60,1,1,0.729,0.471,0.546,188
wildfire,1.124,113,53,1,1,0.14,0.929,0.552,166
ringer,1.124,132,62,1,1,0.573,0.604,0.347,194
dragonfly,1.124,18,8,1,1,0.571,0.373,0.357,26
matron,1.124,18,8,1,1,0.52,0.519,0.555,26
hunky,1.124,37,17,1,1,0.469,0.571,0.438,54
turquoise,1.124,37,17,1,1,0.786,0.226,0.357,54
soreness,1.124,18,8,1,1,0.113,0.843,0.302,26
sprout,1.124,75,35,1,1,0.582,0.565,0.443,110
shimmering,1.124,56,26,1,1,0.844,0.648,0.904,82
hologram,1.124,75,35,1,1,0.615,0.461,0.575,110
landscape,1.123,459,217,1,1,0.719,0.176,0.423,676
beck,1.123,366,173,1,1,0.58,0.375,0.418,539
wallow,1.123,676,320,1,1,0.286,0.878,0.491,996
overworked,1.123,212,100,1,1,0.133,0.67,0.387,312
inbred,1.122,77,36,1,1,0.397,0.52,0.473,113
brothel,1.122,58,27,1,1,0.255,0.886,0.418,85
portrait,1.121,357,169,1,1,0.698,0.186,0.467,526
degradation,1.121,79,37,1,1,0.16,0.608,0.315,116
captor,1.118,20,9,1,1,0.347,0.625,0.612,29
mathematician,1.118,20,9,1,1,0.541,0.418,0.773,29
seaman,1.118,20,9,1,1,0.52,0.51,0.672,29
setter,1.118,20,9,1,1,0.541,0.455,0.473,29
aftershave,1.118,20,9,1,1,0.406,0.384,0.415,29
swindle,1.118,20,9,1,1,0.122,0.74,0.439,29
foiled,1.118,20,9,1,1,0.235,0.47,0.144,29
knockoff,1.118,20,9,1,1,0.35,0.606,0.24,29
loch,1.118,41,19,1,1,0.449,0.235,0.425,60
slag,1.117,85,40,1,1,0.266,0.6,0.254,125
acquainted,1.116,242,115,1,1,0.906,0.358,0.632,357
fulfillment,1.115,489,233,1,1,0.833,0.528,0.683,722
dung,1.115,66,31,1,1,0.104,0.549,0.149,97
paltry,1.114,22,10,1,1,0.333,0.491,0.32,32
tinsel,1.114,45,21,1,1,0.663,0.521,0.473,66
jealous,1.113,5213,2496,1,1,0.173,0.855,0.345,7709
oft,1.111,97,46,1,1,0.5,0.308,0.474,143
painfully,1.111,1054,505,1,1,0.156,0.72,0.407,1559
inception,1.111,122,58,1,1,0.604,0.425,0.561,180
rainy,1.111,1754,841,1,1,0.61,0.451,0.433,2595
pilgrimage,1.11,74,35,1,1,0.708,0.522,0.625,109
moonlit,1.11,74,35,1,1,0.873,0.269,0.508,109
amorous,1.11,24,11,1,1,0.844,0.67,0.636,35
tedium,1.11,24,11,1,1,0.224,0.331,0.298,35
lunchbox,1.11,24,11,1,1,0.663,0.346,0.346,35
cunt,1.108,1941,933,1,1,0.135,0.673,0.377,2874
banger,1.108,448,215,1,1,0.378,0.54,0.538,663
volunteering,1.107,597,287,1,1,0.844,0.614,0.603,884
adaptation,1.106,167,80,1,1,0.663,0.365,0.609,247
discord,1.106,2946,1420,1,1,0.115,0.882,0.465,4366
despair,1.105,4899,2363,1,1,0.115,0.794,0.245,7262
handout,1.105,57,27,1,1,0.56,0.33,0.545,84
effeminate,1.105,28,13,1,1,0.337,0.619,0.291,41
foreground,1.105,28,13,1,1,0.708,0.491,0.59,41
mitigating,1.105,28,13,1,1,0.551,0.52,0.6,41
seduction,1.105,57,27,1,1,0.51,0.891,0.618,84
dolphin,1.104,175,84,1,1,0.776,0.35,0.414,259
tourism,1.104,148,71,1,1,0.823,0.531,0.545,219
bimbo,1.103,59,28,1,1,0.396,0.37,0.3,87
listless,1.103,59,28,1,1,0.219,0.35,0.231,87
deranged,1.103,390,188,1,1,0.376,0.868,0.357,578
lust,1.102,1175,568,1,1,0.469,0.944,0.518,1743
promiscuity,1.102,61,29,1,1,0.219,0.96,0.396,90
elderly,1.102,4577,2215,1,1,0.615,0.212,0.283,6792
pang,1.101,255,123,1,1,0.146,0.595,0.455,378
pare,1.101,96,46,1,1,0.5,0.356,0.309,142
deco,1.1,32,15,1,1,0.625,0.274,0.356,47
heady,1.1,32,15,1,1,0.448,0.806,0.565,47
underrated,1.099,2068,1003,1,1,0.208,0.52,0.333,3071
scavenger,1.099,67,32,1,1,0.177,0.578,0.408,99
cuddling,1.099,2042,991,1,1,0.917,0.562,0.433,3033
crater,1.098,34,16,1,1,0.45,0.647,0.529,50
orgies,1.098,34,16,1,1,0.388,0.953,0.433,50
poet,1.098,736,357,1,1,0.827,0.35,0.556,1093
vengeful,1.098,141,68,1,1,0.15,0.84,0.561,209
sky,1.098,14009,6810,1,1,0.958,0.234,0.401,20819
mistrust,1.097,108,52,1,1,0.135,0.657,0.231,160
christmassy,1.097,36,17,1,1,0.875,0.698,0.602,53
vert,1.097,73,35,1,1,0.49,0.375,0.434,108
sausage,1.097,299,145,1,1,0.542,0.429,0.3,444
ensue,1.094,40,19,1,1,0.698,0.363,0.332,59
disco,1.094,538,262,1,1,0.71,0.806,0.575,800
cold,1.092,34437,16834,1,1,0.398,0.538,0.348,51271
exploration,1.092,314,153,1,1,0.594,0.65,0.773,467
unsuspecting,1.091,91,44,1,1,0.302,0.509,0.413,135
touchdown,1.091,46,22,1,1,0.667,0.77,0.586,68
chatty,1.09,244,119,1,1,0.594,0.548,0.345,363
depraved,1.09,146,71,1,1,0.031,0.837,0.395,217
frosty,1.089,154,75,1,1,0.427,0.48,0.381,229
jag,1.089,52,25,1,1,0.408,0.44,0.427,77
grapefruit,1.088,54,26,1,1,0.521,0.281,0.282,80
eleven,1.088,386,189,1,1,0.449,0.25,0.43,575
virgin,1.088,2712,1331,1,1,0.622,0.433,0.462,4043
perpetually,1.087,404,198,1,1,0.51,0.473,0.868,602
twinkle,1.087,174,85,1,1,0.719,0.724,0.61,259
traveler,1.086,371,182,1,1,0.837,0.571,0.7,553
munch,1.085,129,63,1,1,0.541,0.277,0.434,192
yearning,1.085,935,460,1,1,0.709,0.51,0.537,1395
latex,1.085,66,32,1,1,0.479,0.413,0.325,98
metaphor,1.084,427,210,1,1,0.562,0.28,0.47,637
striped,1.083,72,35,1,1,0.344,0.373,0.385,107
crab,1.083,305,150,1,1,0.421,0.396,0.33,455
bereavement,1.082,238,117,1,1,0.265,0.677,0.5,355
thirst,1.082,799,394,1,1,0.298,0.519,0.307,1193
stalk,1.081,507,250,1,1,0.436,0.272,0.395,757
reindeer,1.081,90,44,1,1,0.592,0.336,0.396,134
lament,1.079,205,101,1,1,0.198,0.398,0.352,306
foxy,1.079,104,51,1,1,0.552,0.642,0.679,155
plush,1.079,322,159,1,1,0.625,0.265,0.318,481
dull,1.079,1188,588,1,1,0.194,0.12,0.185,1776
crimson,1.077,257,127,1,1,0.667,0.385,0.37,384
volcano,1.076,146,72,1,1,0.24,0.844,0.787,218
